site,event_index,onset_sample,peak_sample,onset_s_from_start,peak_s_from_start,peak_envelope,robust_z_peak
L1,94,235256,235260,1837.9375,1837.96875,0.1048746473469833,8.62424544299244
L1,95,243066,243071,1898.953125,1898.9921875,0.1358089781275493,11.726632631058235
L1,96,249246,249250,1947.234375,1947.265625,0.13005671747990544,11.149741543216223
L1,97,256240,256245,2001.875,2001.9140625,0.09866534799503326,8.001518192385253
L1,98,256579,256583,2004.5234375,2004.5546875,0.11960673885168503,10.101718877339785
L1,99,256671,256676,2005.2421875,2005.28125,0.09523785473738806,7.657776760086979
L1,100,256749,256763,2005.8515625,2005.9609375,0.09865118648176165,8.000097941931182
L1,101,256982,256986,2007.671875,2007.703125,0.096964408821887,7.830931928991336
L1,102,257098,257102,2008.578125,2008.609375,0.0853246746730115,6.663589329853892
L1,103,257419,257423,2011.0859375,2011.1171875,0.0921500277276635,7.34810027082052
L1,104,257524,257528,2011.90625,2011.9375,0.08826066330663632,6.958038031067973
L1,105,257594,257598,2012.453125,2012.484375,0.08618869773019457,6.750241731737505
L1,106,257698,257723,2013.265625,2013.4609375,0.0898773395570853,7.120173611831664
L1,107,259044,259051,2023.78125,2023.8359375,0.09071749471361004,7.204432314956002
L1,108,259173,259177,2024.7890625,2024.8203125,0.0934516794180431,7.478642210007865
L1,109,259288,259293,2025.6875,2025.7265625,0.10418571099621199,8.555152391547843
L1,110,259368,259391,2026.3125,2026.4921875,0.10137533115403043,8.273300927624792
L1,111,259458,259462,2027.015625,2027.046875,0.0861674083265996,6.748106629044542
L1,112,259555,259559,2027.7734375,2027.8046875,0.08684615655219438,6.816177918963331
L1,113,259640,259645,2028.4375,2028.4765625,0.08974414050532559,7.106815151466927
L1,114,259729,259732,2029.1328125,2029.15625,0.09338636347086259,7.472091709234255
L1,115,259791,259798,2029.6171875,2029.671875,0.09257809610306017,7.391031015075736
L1,116,259887,259892,2030.3671875,2030.40625,0.10078856570672612,8.214454540449665
L1,117,259964,259969,2030.96875,2031.0078125,0.09542462177025506,7.676507524105434
L1,118,260041,260048,2031.5703125,2031.625,0.09045529240220819,7.178136187933098
L1,119,260124,260128,2032.21875,2032.25,0.08718298186791308,6.849957946451704
L1,120,260235,260239,2033.0859375,2033.1171875,0.10286517399367519,8.422716454688635
L1,121,260396,260400,2034.34375,2034.375,0.09357988478538648,7.491499856481899
L1,122,260494,260498,2035.109375,2035.140625,0.08530921015362129,6.662038401625767
L1,123,260565,260569,2035.6640625,2035.6953125,0.09660976648785369,7.795365042438809
L1,124,260620,260634,2036.09375,2036.203125,0.08395436640135238,6.52616185951836
L1,125,260702,260708,2036.734375,2036.78125,0.092381618411801,7.371326374415267
L1,126,260814,260818,2037.609375,2037.640625,0.08808915173589559,6.940837229038491
L1,127,260897,260911,2038.2578125,2038.3671875,0.09273142557963647,7.406408344782899
L1,128,260999,261012,2039.0546875,2039.15625,0.09943137067063516,8.078342189368186
L1,129,261121,261126,2040.0078125,2040.046875,0.08730377193600533,6.862071916601994
L1,130,262139,262144,2047.9609375,2048.0,0.2890740907440256,27.097507311739403
L1,131,264490,264493,2066.328125,2066.3515625,0.08874547047206187,7.00665907767693
L1,132,277667,277671,2169.2734375,2169.3046875,0.11120126870364926,9.258738853562505
L1,133,282896,282901,2210.125,2210.1640625,0.16610117082639614,14.764620140597735
L1,134,284157,284162,2219.9765625,2220.015625,0.10162693063482998,8.298533702540581
L1,135,285467,285471,2230.2109375,2230.2421875,0.11969356699556737,10.110426824605717
L1,136,289566,289569,2262.234375,2262.2578125,0.09255953359199012,7.389169390949113
L1,137,294987,294991,2304.5859375,2304.6171875,0.09965352864441866,8.100622291578302
L1,138,299239,299243,2337.8046875,2337.8359375,0.0953516469551265,7.669188919636107
L1,139,305795,305799,2389.0234375,2389.0546875,0.08724338640899101,6.856015884981891
L1,140,312381,312385,2440.4765625,2440.5078125,0.10071573499517224,8.207150388049369
L1,141,315045,315049,2461.2890625,2461.3203125,0.10333493649419088,8.469828680046657
L1,142,327068,327071,2555.21875,2555.2421875,0.08334956275777397,6.465506431461968
L1,143,327329,327340,2557.2578125,2557.34375,0.12296586938246282,10.438604248988835
L1,144,327675,327680,2559.9609375,2560.0,0.1835571671398956,16.5152725048618
L1,145,333032,333037,2601.8125,2601.8515625,0.16425303501107724,14.57927160611924
L1,146,336200,336204,2626.5625,2626.59375,0.13416355295090393,11.56161383614212
L1,147,348742,348745,2724.546875,2724.5703125,0.09507300500925991,7.641244070625268
L1,148,349918,349924,2733.734375,2733.78125,0.7340167746376525,71.72056677686943
L1,149,356606,356610,2785.984375,2786.015625,0.088550179841325,6.987073486669803
L1,150,382959,382963,2991.8671875,2991.8984375,0.09963827835575578,8.099092848433155
L1,151,391682,391685,3060.015625,3060.0390625,0.0815452289186158,6.28455077331938
L1,152,392286,392290,3064.734375,3064.765625,0.08201757520253505,6.3319221249078925
L1,153,393210,393216,3071.953125,3072.0,0.6311448743584372,61.403599918846446
L1,154,396107,396125,3094.5859375,3094.7265625,0.12526870167067242,10.669554045119352
L1,155,401842,401873,3139.390625,3139.6328125,0.08968711073123282,7.101095666479885
L1,156,402314,402317,3143.078125,3143.1015625,0.09122410667171409,7.255240152348442
L1,157,403044,403049,3148.78125,3148.8203125,0.10405064505286597,8.541606701642571
L1,158,403154,403160,3149.640625,3149.6875,0.08416498626923684,6.5472848113711715
L1,159,403220,403225,3150.15625,3150.1953125,0.08426535239467442,6.5573504754348955
L1,160,403280,403292,3150.625,3150.71875,0.10502721846007722,8.639546716838934
L1,161,403373,403377,3151.3515625,3151.3828125,0.08807308471520692,6.9392258762832455
L1,162,403451,403455,3151.9609375,3151.9921875,0.09876455613921402,8.011467723139335
L1,163,403522,403533,3152.515625,3152.6015625,0.08304900166006099,6.435363322648975
L1,164,403627,403633,3153.3359375,3153.3828125,0.09077186081032743,7.209884661189628
L1,165,416465,416469,3253.6328125,3253.6640625,0.0987209273871648,8.00709221935524
L1,166,419226,419230,3275.203125,3275.234375,0.09561395512163372,7.695495662809884
L1,167,425296,425301,3322.625,3322.6640625,0.1474703769748096,12.89614797099874
L1,168,426405,426409,3331.2890625,3331.3203125,0.12083515521980412,10.2249160859394
L1,169,431658,431662,3372.328125,3372.359375,0.13395925800239514,11.54112520700913
L1,170,431714,431730,3372.765625,3372.890625,0.6107789050384917,59.36110794645072
L1,171,449369,449374,3510.6953125,3510.734375,0.21119814344676488,19.287370966223524
L1,172,451707,451712,3528.9609375,3529.0,0.16779053457814935,14.934045511283774
L1,173,452215,452219,3532.9296875,3532.9609375,0.1032715493197263,8.463471614838376
L1,174,452683,452686,3536.5859375,3536.609375,0.08400206974879855,6.53094600225591
L1,175,453019,453023,3539.2109375,3539.2421875,0.10906017650601255,9.044009883036695
L1,176,458746,458752,3583.953125,3584.0,0.5542550846843153,53.69236478432302
L1,177,459559,459564,3590.3046875,3590.34375,0.1675631000540093,14.91123622671185
L1,178,466073,466077,3641.1953125,3641.2265625,0.11317530859947754,9.456714239711665
L1,179,472236,472239,3689.34375,3689.3671875,0.08856090737884029,6.988149345565311
L1,180,472370,472374,3690.390625,3690.421875,0.13077337653818852,11.22161488990021
L1,181,472563,472567,3691.8984375,3691.9296875,0.08777803339965738,6.909635340522961
L1,182,473352,473359,3698.0625,3698.1171875,0.10979605591858767,9.117810828585798
L1,183,481110,481121,3758.671875,3758.7578125,0.5379901459759259,52.06116293866087
L1,184,481580,481596,3762.34375,3762.46875,0.08888088903921113,7.0202401320314
L1,185,481768,481773,3763.8125,3763.8515625,0.09661870732916103,7.796261714544606
L1,186,481931,481935,3765.0859375,3765.1171875,0.0982197768307161,7.956832102960699
L1,187,482662,482676,3770.796875,3770.90625,0.10238924924582929,8.37498622090164
L1,188,482758,482766,3771.546875,3771.609375,0.09339173215924722,7.472630132068722
L1,189,482915,482921,3772.7734375,3772.8203125,0.11334877364350417,9.474110954513188
L1,190,483046,483050,3773.796875,3773.828125,0.095437724878068,7.67782162765243
L1,191,483122,483142,3774.390625,3774.546875,0.0815849044630578,6.288529812065344
L1,192,500370,500374,3909.140625,3909.171875,0.08332381466540127,6.462924169299558
L1,193,510922,510927,3991.578125,3991.6171875,0.13634944450215264,11.780835709445281
L1,194,514256,514259,4017.625,4017.6484375,0.12934412805824905,11.078276338173325
L1,195,514636,514639,4020.59375,4020.6171875,0.08164089693366593,6.2941452664507995
L1,196,521112,521116,4071.1875,4071.21875,0.19674878740665847,17.83825291765111
L1,197,524283,524288,4095.9609375,4096.0,0.30530167298767846,28.724962697896345
L1,198,534546,534549,4176.140625,4176.1640625,0.09972370970356878,8.107660711781948
L1,199,549909,549913,4296.1640625,4296.1953125,0.09558882573511034,7.692975450320171
L1,200,557004,557008,4351.59375,4351.625,0.08093665149117565,6.223516874534587
L1,201,557335,557341,4354.1796875,4354.2265625,0.10130136018966296,8.265882419890767
L1,202,558490,558493,4363.203125,4363.2265625,0.08564094662252636,6.695308071438434
L1,203,558803,558808,4365.6484375,4365.6875,0.08704554406458402,6.836174384000376
L1,204,558912,558916,4366.5,4366.53125,0.08839205545382103,6.971215277956871
L1,205,559219,559224,4368.8984375,4368.9375,0.08908314607531558,7.040524380039146
L1,206,559354,559360,4369.953125,4370.0,0.09430935887064278,7.564658415242348
L1,207,559750,559754,4373.046875,4373.078125,0.0832561585499209,6.456138974321541
L1,208,559938,559944,4374.515625,4374.5625,0.09123456974835213,7.256289488606591
L1,209,560087,560091,4375.6796875,4375.7109375,0.08409834987132939,6.540601883313233
L1,210,560243,560248,4376.8984375,4376.9375,0.09740969297866112,7.875589234585694
L1,211,560887,560893,4381.9296875,4381.9765625,0.0856979046400635,6.701020359999589
L1,212,561075,561094,4383.3984375,4383.546875,0.08598211066403957,6.729523227373996
L1,213,561196,561212,4384.34375,4384.46875,0.08259139296352841,6.389469995673818
L1,214,561266,561276,4384.890625,4384.96875,0.09039431628655899,7.172020926500419
L1,215,561331,561356,4385.3984375,4385.59375,0.11180427094894213,9.319213620365826
L1,216,562256,562274,4392.625,4392.765625,0.10638414440727267,8.775632081141621
L1,217,562340,562346,4393.28125,4393.328125,0.09339861097769388,7.473320005024737
L1,218,562419,562425,4393.8984375,4393.9453125,0.10466794174597034,8.603515050832575
L1,219,562670,562681,4395.859375,4395.9453125,0.10852149277405532,8.989985584909855
L1,220,562744,562752,4396.4375,4396.5,0.10397503263157791,8.534023573087868
L1,221,562922,562930,4397.828125,4397.890625,0.10280353298687875,8.416534511684878
L1,222,575546,575551,4496.453125,4496.4921875,0.0947386258708904,7.607709368931131
L1,223,576821,576826,4506.4140625,4506.453125,0.0800118878532834,6.130772832889167
L1,224,576935,576938,4507.3046875,4507.328125,0.08441382973661628,6.572241187201898
L1,225,577094,577098,4508.546875,4508.578125,0.08253710356878535,6.384025341839427
L1,226,578988,578991,4523.34375,4523.3671875,0.07892619316506388,6.021889103844691
L1,227,579285,579290,4525.6640625,4525.703125,0.08996098762393306,7.128562630903575
L1,228,579877,579883,4530.2890625,4530.3359375,0.08949045504629294,7.081373174930104
L1,229,579956,579964,4530.90625,4530.96875,0.0787140955831798,6.0006179528595744
L1,230,582239,582242,4548.7421875,4548.765625,0.08386272741082548,6.516971435062286
L1,231,582304,582308,4549.25,4549.28125,0.08483694109308867,6.614674794728644
L1,232,582615,582620,4551.6796875,4551.71875,0.0859812667515407,6.729438591849056
L1,233,584284,584288,4564.71875,4564.75,0.08297957002719811,6.42840006199956
L1,234,584379,584383,4565.4609375,4565.4921875,0.09873171583566379,8.008174186980135
