site,event_index,onset_sample,peak_sample,onset_s_from_start,peak_s_from_start,peak_envelope,robust_z_peak
H1,898,486415,486418,3800.1171875,3800.140625,0.007792910169792106,7.253799165518143
H1,899,486494,486498,3800.734375,3800.765625,0.009596012324660095,9.349064764068475
H1,900,487036,487041,3804.96875,3805.0078125,0.009692662319904765,9.461375322618629
H1,901,487192,487198,3806.1875,3806.234375,0.006967200917240242,6.294297128095703
H1,902,488081,488087,3813.1328125,3813.1796875,0.015777020120018494,16.531604568050934
H1,903,488165,488168,3813.7890625,3813.8125,0.007610895542762365,7.042292021888609
H1,904,488306,488310,3814.890625,3814.921875,0.0122273209472407,12.406734248394304
H1,905,488827,488830,3818.9609375,3818.984375,0.008974856727244735,8.627260982126531
H1,906,488953,488956,3819.9453125,3819.96875,0.007371137128947209,6.763684647883962
H1,907,489435,489440,3823.7109375,3823.75,0.015368598255975903,16.05700456875866
H1,908,489573,489579,3824.7890625,3824.8359375,0.00767918223246833,7.12164346151365
H1,909,490024,490027,3828.3125,3828.3359375,0.006953230669915,6.278063228898814
H1,910,490328,490332,3830.6875,3830.71875,0.009641792869789419,9.4022633036151
H1,911,490438,490442,3831.546875,3831.578125,0.00685200782443302,6.160438863938031
H1,912,490909,490914,3835.2265625,3835.265625,0.011428648113898885,11.478649443171305
H1,913,491318,491327,3838.421875,3838.4921875,0.011012005852802135,10.994497064881813
H1,914,491681,491684,3841.2578125,3841.28125,0.00998221427475402,9.797844472938655
H1,915,492427,492431,3847.0859375,3847.1171875,0.01711441576573211,18.085703475064832
H1,916,493381,493388,3854.5390625,3854.59375,0.008088269466298106,7.597016642969585
H1,917,494405,494410,3862.5390625,3862.578125,0.02471109414979208,26.913300313324452
H1,918,495180,495183,3868.59375,3868.6171875,0.00784141189963815,7.310159813605793
H1,919,495672,495676,3872.4375,3872.46875,0.007177346563325994,6.53849346591265
H1,920,496466,496470,3878.640625,3878.671875,0.0076806382858127156,7.123335444673844
H1,921,496785,496789,3881.1328125,3881.1640625,0.00852160997618925,8.10057295029353
H1,922,496890,496895,3881.953125,3881.9921875,0.015524217269910377,16.237839118535515
H1,923,497145,497150,3883.9453125,3883.984375,0.011025723259939165,11.01043715524105
H1,924,498341,498345,3893.2890625,3893.3203125,0.010135177905684174,9.97559337798656
H1,925,500133,500139,3907.2890625,3907.3359375,0.04338679474921119,48.61509512796906
H1,926,500209,500213,3907.8828125,3907.9140625,0.007382054961867751,6.776371538456065
H1,927,500871,500876,3913.0546875,3913.09375,0.007507098506829133,6.921676360687585
H1,928,501195,501198,3915.5859375,3915.609375,0.0077198514017790786,7.168902409737064
H1,929,501847,501851,3920.6796875,3920.7109375,0.00827106023776644,7.809425692648811
H1,930,502174,502177,3923.234375,3923.2578125,0.009197725618923396,8.886242161013495
H1,931,502869,502871,3928.6640625,3928.6796875,0.007062565202984911,6.405113648785711
H1,932,504541,504545,3941.7265625,3941.7578125,0.008093154212680828,7.602692883234579
H1,933,505063,505067,3945.8046875,3945.8359375,0.015396740133238154,16.08970638054843
H1,934,505554,505558,3949.640625,3949.671875,0.0069340826708224465,6.255812607284622
H1,935,505624,505627,3950.1875,3950.2109375,0.008439369750245255,8.005007030319309
H1,936,506624,506628,3958.0,3958.03125,0.009404673594756687,9.12672269800496
H1,937,506797,506801,3959.3515625,3959.3828125,0.012873990033526371,13.158185566048317
H1,938,507276,507280,3963.09375,3963.125,0.008700224109015728,8.308128604816952
H1,939,507485,507489,3964.7265625,3964.7578125,0.009261150338080339,8.95994382666149
H1,940,508123,508126,3969.7109375,3969.734375,0.008996029684690751,8.651864673734595
H1,941,508509,508515,3972.7265625,3972.7734375,0.010782120904045924,10.72736299072357
H1,942,508754,508759,3974.640625,3974.6796875,0.011947026714147786,12.081022883408092
H1,943,509077,509088,3977.1640625,3977.25,0.021244153811791764,22.884598554621075
H1,944,509161,509165,3977.8203125,3977.8515625,0.008877628046813234,8.51427797184585
H1,945,509430,509451,3979.921875,3980.0859375,0.02436593272072211,26.512211075909768
H1,946,509687,509691,3981.9296875,3981.9609375,0.00953608497758548,9.279427162893835
H1,947,510573,510576,3988.8515625,3988.875,0.0081437185852094,7.661450391779155
H1,948,511157,511161,3993.4140625,3993.4453125,0.0074460726110011834,6.850762208761246
H1,949,511222,511227,3993.921875,3993.9609375,0.009642444055531772,9.403020003439643
H1,950,511290,511296,3994.453125,3994.5,0.028319589490020197,31.10649376522995
H1,951,511514,511518,3996.203125,3996.234375,0.011269201641317625,11.29336725718547
H1,952,511792,511796,3998.375,3998.40625,0.008642717549190309,8.241304040181014
H1,953,512471,512475,4003.6796875,4003.7109375,0.010160090003322521,10.004542076776827
H1,954,512813,512819,4006.3515625,4006.3984375,0.022504939076960224,24.349673612146052
H1,955,513287,513291,4010.0546875,4010.0859375,0.008673409533065436,8.276969161977465
H1,956,513938,513942,4015.140625,4015.171875,0.009340602227035793,9.052269604886957
H1,957,514525,514528,4019.7265625,4019.75,0.008595537297116936,8.18647899389432
H1,958,514630,514635,4020.546875,4020.5859375,0.011532550318228528,11.599387313600719
H1,959,515049,515054,4023.8203125,4023.859375,0.011581161474799925,11.655875119238802
H1,960,515244,515247,4025.34375,4025.3671875,0.00745998596074339,6.866929991045095
H1,961,516091,516095,4031.9609375,4031.9921875,0.01567914967308656,16.417875803422927
H1,962,516891,516895,4038.2109375,4038.2421875,0.008075499364197413,7.582177353055078
H1,963,517006,517010,4039.109375,4039.140625,0.010221022365218135,10.075347539114953
H1,964,517072,517084,4039.625,4039.71875,0.0074514930817674175,6.8570609788524335
H1,965,517640,517643,4044.0625,4044.0859375,0.007064270865291954,6.407095685990339
H1,966,518154,518158,4048.078125,4048.109375,0.009040960628714116,8.704075948103261
H1,967,518880,518884,4053.75,4053.78125,0.00815951376534897,7.679804924538155
H1,968,519349,519356,4057.4140625,4057.46875,0.007069995205092977,6.413747562162254
H1,969,520311,520315,4064.9296875,4064.9609375,0.008751227291759789,8.36739602565148
H1,970,521100,521116,4071.09375,4071.21875,0.022683987827316923,24.55773430691755
H1,971,522002,522006,4078.140625,4078.171875,0.011472754671469233,11.529902752640282
H1,972,522135,522139,4079.1796875,4079.2109375,0.0074174959752865526,6.817555192967094
H1,973,524062,524066,4094.234375,4094.265625,0.008633676684173785,8.230798249702577
H1,974,524774,524777,4099.796875,4099.8203125,0.0073430959023718274,6.731099795591524
H1,975,525285,525289,4103.7890625,4103.8203125,0.01264426921582571,12.891242217719677
H1,976,525388,525392,4104.59375,4104.625,0.009877005671166431,9.675588522451628
H1,977,525817,525821,4107.9453125,4107.9765625,0.008869840045100887,8.505228050838724
H1,978,525962,525966,4109.078125,4109.109375,0.009885386528497167,9.685327361709316
H1,979,526394,526401,4112.453125,4112.5078125,0.00908801977088473,8.758760260592808
H1,980,527269,527272,4119.2890625,4119.3125,0.007628265254197709,7.062476213188567
H1,981,527338,527342,4119.828125,4119.859375,0.007268725316872574,6.644678663588583
H1,982,527423,527429,4120.4921875,4120.5390625,0.008273069457160305,7.811760473440094
H1,983,528908,528913,4132.09375,4132.1328125,0.010098259599760535,9.9326930596936
H1,984,529108,529113,4133.65625,4133.6953125,0.008290428161187326,7.831931873759837
H1,985,530586,530592,4145.203125,4145.25,0.025989906516975594,28.39932347220449
H1,986,531353,531357,4151.1953125,4151.2265625,0.010435792467826962,10.324917651589443
H1,987,531959,531966,4155.9296875,4155.984375,0.008472626262292261,8.043652220461055
H1,988,532043,532048,4156.5859375,4156.625,0.007688606683594661,7.132594992006201
H1,989,532230,532233,4158.046875,4158.0703125,0.006902303734991615,6.218884410606962
H1,990,532406,532410,4159.421875,4159.453125,0.007526264078937876,6.943947402740066
H1,991,533487,533491,4167.8671875,4167.8984375,0.007351949326704709,6.741387773665296
H1,992,533851,533855,4170.7109375,4170.7421875,0.008276330324297768,7.815549711180242
H1,993,534473,534478,4175.5703125,4175.609375,0.01406042282210444,14.53686053473403
H1,994,534547,534551,4176.1484375,4176.1796875,0.0091748696056799,8.859682701728387
H1,995,535238,535243,4181.546875,4181.5859375,0.009396463463913566,9.117182248691677
H1,996,535419,535423,4182.9609375,4182.9921875,0.009863410965382336,9.659791015208388
H1,997,535772,535779,4185.71875,4185.7734375,0.00941919118024516,9.143592622632296
H1,998,535963,535967,4187.2109375,4187.2421875,0.009112091087736703,8.786731943714354
H1,999,536936,536940,4194.8125,4194.84375,0.008337365578474289,7.886474737823673
H1,1000,537243,537246,4197.2109375,4197.234375,0.0082816357474307,7.821714792036129
H1,1001,538146,538153,4204.265625,4204.3203125,0.009358867285461306,9.073494219627262
H1,1002,538808,538814,4209.4375,4209.484375,0.019070668495745898,20.35893521415515
H1,1003,538919,538922,4210.3046875,4210.328125,0.007350443576278748,6.739638040817935
H1,1004,539028,539033,4211.15625,4211.1953125,0.0073433022126840625,6.7313395351418785
H1,1005,539549,539552,4215.2265625,4215.25,0.007542482098147048,6.962793288778117
H1,1006,541073,541078,4227.1328125,4227.171875,0.008450841021963447,8.018337035465086
H1,1007,541646,541652,4231.609375,4231.65625,0.006946161710403123,6.26984885921222
H1,1008,541943,541946,4233.9296875,4233.953125,0.008879620901162788,8.51659373590296
H1,1009,542268,542271,4236.46875,4236.4921875,0.008200840930109381,7.727828485695981
H1,1010,542629,542632,4239.2890625,4239.3125,0.007635959974022584,7.071417737492123
H1,1011,542699,542703,4239.8359375,4239.8671875,0.009777820417372258,9.560331907845878
H1,1012,543512,543516,4246.1875,4246.21875,0.008178460474073605,7.701821639946822
H1,1013,543748,543755,4248.03125,4248.0859375,0.012224603251048679,12.403576193636797
H1,1014,544522,544526,4254.078125,4254.109375,0.007010072456689899,6.344115304799249
H1,1015,544803,544806,4256.2734375,4256.296875,0.007022540344653821,6.358603411680414
H1,1016,545305,545309,4260.1953125,4260.2265625,0.009137985400684638,8.816822009865861
H1,1017,545377,545381,4260.7578125,4260.7890625,0.008086133739504507,7.594534856307387
H1,1018,546540,546543,4269.84375,4269.8671875,0.007193747070813483,6.557551409493122
H1,1019,546678,546681,4270.921875,4270.9453125,0.0070162249213295,6.3512646764922795
H1,1020,547240,547244,4275.3125,4275.34375,0.012552310243860656,12.784382786646269
H1,1021,547518,547522,4277.484375,4277.515625,0.010810716251770117,10.760591750504776
H1,1022,548075,548081,4281.8359375,4281.8828125,0.007541945860972824,6.9621701630718
H1,1023,548955,548958,4288.7109375,4288.734375,0.007153476519739372,6.510755669122869
H1,1024,550639,550652,4301.8671875,4301.96875,0.03533829843711683,39.26247059848134
H1,1025,550758,550763,4302.796875,4302.8359375,0.012026293867459995,12.173133992577194
H1,1026,550868,550871,4303.65625,4303.6796875,0.007245636902297237,6.617849146107188
H1,1027,550938,550942,4304.203125,4304.234375,0.007000508336212294,6.333001473803588
H1,1028,551185,551189,4306.1328125,4306.1640625,0.008927421991033671,8.572140216677372
H1,1029,552906,552910,4319.578125,4319.609375,0.007693541336878341,7.138329225775572
H1,1030,554484,554487,4331.90625,4331.9296875,0.007252981767152633,6.626384127120861
H1,1031,554860,554864,4334.84375,4334.875,0.007002735968803772,6.335590058106774
H1,1032,554929,554938,4335.3828125,4335.453125,0.013839388523488486,14.28001121494404
H1,1033,555112,555116,4336.8125,4336.84375,0.00673455949175531,6.023959934886605
H1,1034,555277,555281,4338.1015625,4338.1328125,0.007622206390736593,7.0554356092260475
H1,1035,555696,555699,4341.375,4341.3984375,0.008446119170577155,8.012850084687253
H1,1036,556182,556188,4345.171875,4345.21875,0.008849563318745698,8.48166581002583
H1,1037,556883,556890,4350.6484375,4350.703125,0.010313986842734636,10.183375401597203
H1,1038,557511,557514,4355.5546875,4355.578125,0.010214103495803829,10.067307579190597
H1,1039,557965,557971,4359.1015625,4359.1484375,0.015551736218275922,16.269817065909677
H1,1040,559437,559440,4370.6015625,4370.625,0.00816284584691916,7.683676915854195
H1,1041,561379,561382,4385.7734375,4385.796875,0.008774831719531341,8.39482516789374
H1,1042,561687,561691,4388.1796875,4388.2109375,0.009112224498921693,8.786886972016891
H1,1043,562502,562506,4394.546875,4394.578125,0.013592669532902812,13.993315415658573
H1,1044,562567,562571,4395.0546875,4395.0859375,0.008277597673517632,7.817022413774802
H1,1045,562937,562940,4397.9453125,4397.96875,0.007070383189069989,6.414198412646586
H1,1046,564367,564371,4409.1171875,4409.1484375,0.008958831419430673,8.608639033237871
H1,1047,564922,564927,4413.453125,4413.4921875,0.011303073658893046,11.332727685538165
H1,1048,565021,565025,4414.2265625,4414.2578125,0.014969599510340202,15.593354551293942
H1,1049,565696,565701,4419.5,4419.5390625,0.0117067783754119,11.801846200099753
H1,1050,566103,566107,4422.6796875,4422.7109375,0.007110965181964161,6.4613560589298045
H1,1051,566246,566258,4423.796875,4423.890625,0.007698566500135205,7.144168635190495
H1,1052,566451,566454,4425.3984375,4425.421875,0.008231427145967526,7.76337070148469
H1,1053,566540,566545,4426.09375,4426.1328125,0.007791969491807024,7.252706065930782
H1,1054,566614,566618,4426.671875,4426.703125,0.007461149433009223,6.868281985110925
H1,1055,566913,566920,4429.0078125,4429.0625,0.009927016559838131,9.733702864062192
H1,1056,567010,567014,4429.765625,4429.796875,0.0074673025411127495,6.875432104530766
H1,1057,569086,569102,4445.984375,4446.109375,0.008740929236588363,8.355429337755064
H1,1058,569815,569818,4451.6796875,4451.703125,0.006793993058241031,6.0930237463409265
H1,1059,570971,570980,4460.7109375,4460.78125,0.01280651563253177,13.079778033338597
H1,1060,571295,571298,4463.2421875,4463.265625,0.0067710325101896975,6.066342814078749
H1,1061,571685,571689,4466.2890625,4466.3203125,0.007202019717241092,6.567164504026865
H1,1062,571903,571907,4467.9921875,4468.0234375,0.009604622378384471,9.359069937276022
H1,1063,572377,572381,4471.6953125,4471.7265625,0.01109185137845163,11.087280262239704
H1,1064,572651,572655,4473.8359375,4473.8671875,0.009619305793315758,9.37613256131632
H1,1065,574172,574175,4485.71875,4485.7421875,0.006906156305106842,6.22336122719034
H1,1066,575237,575239,4494.0390625,4494.0546875,0.007143204933936841,6.498819739527035
H1,1067,576475,576484,4503.7109375,4503.78125,0.0120076679916875,12.151490095894127
H1,1068,576695,576700,4505.4296875,4505.46875,0.013082467282246539,13.40044316978113
H1,1069,581639,581644,4544.0546875,4544.09375,0.007720982159472088,7.170216388364432
H1,1070,581829,581834,4545.5390625,4545.578125,0.008503907673818248,8.080002277094033
H1,1071,582226,582230,4548.640625,4548.671875,0.009366943573989421,9.08287913965037
H1,1072,582630,582638,4551.796875,4551.859375,0.007304991696452192,6.686821421452851
H1,1073,582774,582778,4552.921875,4552.953125,0.0068293547271923525,6.134115199901114
H1,1074,583151,583156,4555.8671875,4555.90625,0.015252803676308732,15.922447356556237
H1,1075,585673,585677,4575.5703125,4575.6015625,0.009921726291214027,9.727555393257363
H1,1076,586134,586150,4579.171875,4579.296875,0.011272853356693851,11.297610673778838
H1,1077,586831,586834,4584.6171875,4584.640625,0.007796630467889093,7.258122277549219
H1,1078,587180,587191,4587.34375,4587.4296875,0.0238249614527566,25.883584192783854
H1,1079,587689,587699,4591.3203125,4591.3984375,0.011062499838009117,11.053172780981573
H1,1080,588002,588006,4593.765625,4593.796875,0.011265932605984727,11.289568527726368
H1,1081,589439,589442,4604.9921875,4605.015625,0.012192967897018073,12.36681484386006
H1,1082,589800,589824,4607.8125,4608.0,0.1562922660754694,179.81506586692
H1,1083,590874,590877,4616.203125,4616.2265625,0.00716829790157365,6.527978615363879
H1,1084,591810,591813,4623.515625,4623.5390625,0.008110396796423449,7.6227293478622205
H1,1085,591883,591886,4624.0859375,4624.109375,0.007098349662453838,6.44669639920589
H1,1086,592348,592351,4627.71875,4627.7421875,0.006939782518633757,6.2624360229373455
H1,1087,592416,592419,4628.25,4628.2734375,0.00750098459865157,6.914571792905578
H1,1088,592525,592538,4629.1015625,4629.203125,0.009923644502071626,9.729784419055953
H1,1089,593311,593323,4635.2421875,4635.3359375,0.018521493457686864,19.7207752731218
H1,1090,593723,593728,4638.4609375,4638.5,0.014447643259557434,14.986823760311934
H1,1091,594739,594744,4646.3984375,4646.4375,0.008339878928531778,7.889395335471651
H1,1092,595558,595564,4652.796875,4652.84375,0.008483553665561572,8.05635023210164
H1,1093,596778,596783,4662.328125,4662.3671875,0.012763825809072739,13.030171016753094
H1,1094,597021,597025,4664.2265625,4664.2578125,0.008932904794781297,8.578511419798053
H1,1095,599430,599433,4683.046875,4683.0703125,0.006741266611527476,6.031753834575558
H1,1096,599726,599730,4685.359375,4685.390625,0.013254724975294572,13.600612426611512
H1,1097,599885,599901,4686.6015625,4686.7265625,0.01659870015925356,17.486424523524153
H1,1098,600196,600203,4689.03125,4689.0859375,0.028479961315605595,31.292851242657733
H1,1099,600309,600313,4689.9140625,4689.9453125,0.008942266712988173,8.589390284926328
H1,1100,600683,600688,4692.8359375,4692.875,0.013796844499457554,14.230573622217944
H1,1101,601703,601709,4700.8046875,4700.8515625,0.00907567734288636,8.744417942428665
H1,1102,601853,601863,4701.9765625,4702.0546875,0.008490129016606025,8.063991012078878
H1,1103,603190,603198,4712.421875,4712.484375,0.00858156268874115,8.170240027009418
H1,1104,603436,603442,4714.34375,4714.390625,0.03448651408114304,38.27266841027094
H1,1105,604523,604527,4722.8359375,4722.8671875,0.011135863788226468,11.138424168790728
H1,1106,605034,605037,4726.828125,4726.8515625,0.006920006505748558,6.2394556280867395
H1,1107,605932,605936,4733.84375,4733.875,0.008215009885061837,7.744293289866471
H1,1108,607776,607780,4748.25,4748.28125,0.00801801159869532,7.515374628057567
H1,1109,607982,607992,4749.859375,4749.9375,0.012384836051013925,12.589772118598773
H1,1110,608543,608548,4754.2421875,4754.28125,0.012918490730024023,13.209896878261732
H1,1111,609300,609306,4760.15625,4760.203125,0.006795420336114498,6.094682291432104
H1,1112,609487,609491,4761.6171875,4761.6484375,0.007888490944942738,7.36486725420919
H1,1113,609610,609615,4762.578125,4762.6171875,0.01304636558800778,13.358491781844714
H1,1114,609721,609727,4763.4453125,4763.4921875,0.013778722929832257,14.209515746309409
H1,1115,610160,610164,4766.875,4766.90625,0.009684219080236317,9.451563992977734
H1,1116,611062,611066,4773.921875,4773.953125,0.010739464208345513,10.677794469712378
H1,1117,611224,611228,4775.1875,4775.21875,0.00696215897484793,6.288438220758721
H1,1118,611627,611631,4778.3359375,4778.3671875,0.008113094231834407,7.625863858907883
H1,1119,611709,611713,4778.9765625,4779.0078125,0.009595439376760731,9.348398979259745
H1,1120,612075,612080,4781.8359375,4781.875,0.013360205549934211,13.723184416646063
H1,1121,612176,612181,4782.625,4782.6640625,0.009603685879406463,9.357981693836013
H1,1122,612303,612308,4783.6171875,4783.65625,0.020643811886408372,22.18698096250224
H1,1123,612398,612402,4784.359375,4784.390625,0.008212928783952154,7.741874980093811
H1,1124,614044,614052,4797.21875,4797.28125,0.008255261949031575,7.791067547597096
H1,1125,614300,614315,4799.21875,4799.3359375,0.01004475543882471,9.87051941773689
H1,1126,615640,615643,4809.6875,4809.7109375,0.006867505092484674,6.178447212789747
H1,1127,616252,616258,4814.46875,4814.515625,0.03748057013532065,41.75186266086457
H1,1128,616426,616430,4815.828125,4815.859375,0.006986737425569051,6.316999210563205
H1,1129,617532,617538,4824.46875,4824.515625,0.00693546437425176,6.2574181933325494
H1,1130,618208,618212,4829.75,4829.78125,0.008321815391707546,7.8684048956378465
H1,1131,618895,618899,4835.1171875,4835.1484375,0.007208120978580086,6.574254375755344
H1,1132,619181,619187,4837.3515625,4837.3984375,0.016908713419370405,17.846670401586906
H1,1133,620011,620019,4843.8359375,4843.8984375,0.014536263332543846,15.089803278010443
H1,1134,620183,620188,4845.1796875,4845.21875,0.013172509746282408,13.505075553916278
H1,1135,620341,620347,4846.4140625,4846.4609375,0.01550732999331669,16.218215532814412
H1,1136,621047,621051,4851.9296875,4851.9609375,0.0069484990500305755,6.2725649267962496
H1,1137,621366,621370,4854.421875,4854.453125,0.008067386841003587,7.572750327126695
H1,1138,621737,621742,4857.3203125,4857.359375,0.008640670452100825,8.238925244228211
H1,1139,621925,621929,4858.7890625,4858.8203125,0.01124277477252589,11.262658343157922
H1,1140,622378,622381,4862.328125,4862.3515625,0.007181520203255556,6.543343376463495
H1,1141,622624,622628,4864.25,4864.28125,0.008659320662499848,8.260597418569137
H1,1142,622992,622997,4867.125,4867.1640625,0.009884504336708799,9.684302225057738
H1,1143,623459,623463,4870.7734375,4870.8046875,0.008372700270734473,7.927534843557698
H1,1144,624253,624257,4876.9765625,4877.0078125,0.01321386305082619,13.553129490385178
H1,1145,625117,625127,4883.7265625,4883.8046875,0.05522586389608261,62.37249330717229
H1,1146,625183,625192,4884.2421875,4884.3125,0.01155018001830715,11.619873620484535
H1,1147,625278,625281,4884.984375,4885.0078125,0.0074591281311949436,6.865933164139071
H1,1148,625386,625392,4885.828125,4885.875,0.010967532395268735,10.942817405264778
H1,1149,625914,625917,4889.953125,4889.9765625,0.007385352879878187,6.780203830561895
H1,1150,626709,626727,4896.1640625,4896.3046875,0.007390397197972362,6.786065498544675
H1,1151,627963,627967,4905.9609375,4905.9921875,0.00800028233677778,7.494772626954513
H1,1152,629641,629652,4919.0703125,4919.15625,0.011252366560769559,11.27380432503215
H1,1153,629902,629912,4921.109375,4921.1875,0.0184551804706219,19.643717342621734
H1,1154,630097,630099,4922.6328125,4922.6484375,0.007619954650598769,7.052819011139846
H1,1155,631623,631635,4934.5546875,4934.6484375,0.013892898824517694,14.342191991896625
H1,1156,632563,632567,4941.8984375,4941.9296875,0.01702047813098964,17.976544771020418
H1,1157,632763,632767,4943.4609375,4943.4921875,0.008888205938669893,8.526569839421187
H1,1158,633203,633206,4946.8984375,4946.921875,0.00818425727936946,7.708557723471046
H1,1159,634125,634131,4954.1015625,4954.1484375,0.018205341499886646,19.353396021034094
H1,1160,634209,634214,4954.7578125,4954.796875,0.009440869938340514,9.168784071676853
H1,1161,634796,634801,4959.34375,4959.3828125,0.009994754844781186,9.812417038831937
H1,1162,634962,634969,4960.640625,4960.6953125,0.008342482467056992,7.892420735164982
H1,1163,635066,635070,4961.453125,4961.484375,0.010640926673971367,10.563290526947561
H1,1164,636146,636149,4969.890625,4969.9140625,0.007084928149640232,6.431100148043454
H1,1165,636287,636292,4970.9921875,4971.03125,0.011375427625931096,11.416805438783692
H1,1166,636607,636618,4973.4921875,4973.578125,0.02286532067041734,24.768449194595917
H1,1167,636782,636788,4974.859375,4974.90625,0.01422840418976813,14.732060557047205
H1,1168,636875,636879,4975.5859375,4975.6171875,0.011231139490655793,11.249137752676662
H1,1169,637552,637555,4980.875,4980.8984375,0.008635055457022698,8.232400430317105
H1,1170,637723,637728,4982.2109375,4982.25,0.00788203653487156,7.357367011727328
H1,1171,638190,638193,4985.859375,4985.8828125,0.007847021210474136,7.316678022235562
H1,1172,639111,639114,4993.0546875,4993.078125,0.007321775311643664,6.706324549123713
H1,1173,639192,639196,4993.6875,4993.71875,0.008923125330602081,8.567147352148504
H1,1174,639348,639353,4994.90625,4994.9453125,0.015416530950577741,16.112703978675015
H1,1175,639600,639605,4996.875,4996.9140625,0.010709622252656566,10.643117109375524
H1,1176,641277,641281,5009.9765625,5010.0078125,0.009002535299541377,8.659424417899467
H1,1177,641714,641723,5013.390625,5013.4609375,0.007401816686646492,6.799335330044427
H1,1178,642371,642374,5018.5234375,5018.546875,0.007604344533901979,7.034679528351342
H1,1179,643131,643134,5024.4609375,5024.484375,0.008489634626253649,8.063416513792804
H1,1180,645705,645708,5044.5703125,5044.59375,0.009336115688022149,9.04705609503314
H1,1181,645911,645917,5046.1796875,5046.2265625,0.011789027340539273,11.8974222753002
H1,1182,647637,647641,5059.6640625,5059.6953125,0.00885773027059877,8.491156083894431
H1,1183,647804,647808,5060.96875,5061.0,0.011900376666893912,12.026813953027805
H1,1184,648373,648376,5065.4140625,5065.4375,0.008014557549851241,7.511360906650174
H1,1185,648567,648573,5066.9296875,5066.9765625,0.01090528220543942,10.87048058236184
H1,1186,650655,650665,5083.2421875,5083.3203125,0.01251728878137046,12.743686664483405
H1,1187,651454,651457,5089.484375,5089.5078125,0.011668638356104068,11.757526209594502
H1,1188,651577,651582,5090.4453125,5090.484375,0.010812298126315468,10.762429942149742
H1,1189,651860,651865,5092.65625,5092.6953125,0.0074424070051606435,6.846502650979234
H1,1190,652759,652762,5099.6796875,5099.703125,0.006773330743289061,6.069013438556427
H1,1191,653025,653028,5101.7578125,5101.78125,0.008763230344093374,8.381343977831706
H1,1192,653723,653727,5107.2109375,5107.2421875,0.011257170341910308,11.279386480951604
H1,1193,653895,653898,5108.5546875,5108.578125,0.0069878955796837125,6.318345024757769
H1,1194,654216,654219,5111.0625,5111.0859375,0.007123216601278537,6.47559262192959
H1,1195,654790,654793,5115.546875,5115.5703125,0.008280211038659684,7.820059232328764
H1,1196,655665,655669,5122.3828125,5122.4140625,0.007956943033258739,7.444410892604955
H1,1197,656085,656088,5125.6640625,5125.6875,0.008104968720915293,7.616421740804093
H1,1198,656923,656927,5132.2109375,5132.2421875,0.007243614020618419,6.615498489279386
H1,1199,657011,657015,5132.8984375,5132.9296875,0.007374661388993801,6.767779957079857
H1,1200,657182,657185,5134.234375,5134.2578125,0.007572066867210306,6.9971717895701815
H1,1201,657291,657294,5135.0859375,5135.109375,0.006987874407803285,6.318320422317693
H1,1202,657806,657810,5139.109375,5139.140625,0.008503644949366129,8.079696982407908
H1,1203,658257,658261,5142.6328125,5142.6640625,0.01000760306215902,9.8273471013366
H1,1204,659140,659143,5149.53125,5149.5546875,0.007366381319149624,6.758158236285359
H1,1205,659301,659304,5150.7890625,5150.8125,0.009153992729106535,8.835423066093623
H1,1206,659395,659406,5151.5234375,5151.609375,0.0075407636002155914,6.960796336144437
H1,1207,659843,659853,5155.0234375,5155.1015625,0.009604189555713325,9.358566982714807
H1,1208,661416,661430,5167.3125,5167.421875,0.009317005419702332,9.024849317851118
H1,1209,661731,661736,5169.7734375,5169.8125,0.016290275372928167,17.128024505653205
H1,1210,662107,662112,5172.7109375,5172.75,0.018254633363569896,19.410674831325075
H1,1211,662387,662392,5174.8984375,5174.9375,0.01913856104146059,20.43782864515125
H1,1212,662714,662717,5177.453125,5177.4765625,0.00712732675900666,6.480368764018435
H1,1213,663207,663217,5181.3046875,5181.3828125,0.008004602496812892,7.499792798816305
H1,1214,663425,663428,5183.0078125,5183.03125,0.0089062335301103,8.547518509505036
H1,1215,663488,663492,5183.5,5183.53125,0.011184218369075238,11.194613824774011
H1,1216,663666,663670,5184.890625,5184.921875,0.008718355997212936,8.329198471254527
H1,1217,664467,664479,5191.1484375,5191.2421875,0.013580700038604608,13.979406459048787
H1,1218,665830,665836,5201.796875,5201.84375,0.01595597816988079,16.739559865784784
H1,1219,666330,666336,5205.703125,5205.75,0.008059090060300428,7.5631091877496965
H1,1220,666913,666918,5210.2578125,5210.296875,0.008465875115151575,8.035807159482985
H1,1221,667086,667091,5211.609375,5211.6484375,0.011206088529947417,11.220027690309319
H1,1222,667308,667311,5213.34375,5213.3671875,0.012529663412537544,12.758066403817164
H1,1223,667438,667442,5214.359375,5214.390625,0.018386850706860462,19.56431584948953
H1,1224,667613,667623,5215.7265625,5215.8046875,0.011367891608475773,11.408048331993275
H1,1225,668520,668524,5222.8125,5222.84375,0.008889325067318364,8.527870304706065
H1,1226,671725,671729,5247.8515625,5247.8828125,0.008029393123911465,7.528600344737036
H1,1227,671936,671940,5249.5,5249.53125,0.009925791890297582,9.73227975669638
H1,1228,672407,672410,5253.1796875,5253.203125,0.006944161947682234,6.267525067394308
H1,1229,672929,672940,5257.2578125,5257.34375,0.008858984403599807,8.492613428796373
H1,1230,674062,674066,5266.109375,5266.140625,0.007754654793110705,7.209345125848943
H1,1231,674475,674479,5269.3359375,5269.3671875,0.007002880182241937,6.335757638992317
